test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start
5077164592,223213793,"unknown","2019-07-01 00:00:14","111.71.xxx.xxx",454381,36995,14,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Fixed Network","Taiwan","TW","Taipei City","TPE","Taipei",25.032,121.526,0.439983,"Chunghwa Telecom","1","中華電信","466","92",15,15,"unknown","unknown","unknown","OPR1.170623.032","unknown","unknown","unknown","","25602830",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","106","","25.03216","121.52636",1,"25.03216","121.52636",1
5077164594,251443259,"samsung/dreamqltezh/dreamqltechn:7.0/NRD90M/G9500ZHU2AQL2:user/release-keys","2019-07-01 00:00:14","103.21.xxx.xxx",15884,6000,28,"Colombo","Sri Lanka","LK",6.9271,79.8612,"Sri Lanka Telecom PLC","Sri Lanka","LK","Central Province","2","Dambulla",7.862,80.651,84.4323,"Hutch Sri Lanka","1","Hutch","413","8",15,15,"samsung","dreamqltechn","qcom","NRD90M","samsung","SM-G950U","dreamqltezh","","367050",1,"Dambulla, Sri Lanka","Dambulla","locality","Sri Lanka","LK","Central Province","Matale","","","","7.86192","80.65195",1,"7.86192","80.65195",1
5077164595,220048312,"Xiaomi/jason/jason:8.1.0/OPM1.171019.019/V10.3.1.0.OCHCNXM:user/release-keys","2019-07-01 00:00:14","36.152.xxx.xxx",7056,5175,66,"Lianyungang","China","CN",34.6000,119.1667,"China Telecom JiangSu Branch","China","CN","Liaoning","LN","Chaoyang",41.383,119.624,469.897,"China Mobile Guangdong","1","中国移动","460","0",15,15,"Xiaomi","jason","qcom","OPM1.171019.019","Xiaomi","Mi Note 3","jason","","244007244",1,"Chaoyang, Liaoning, China","Chaoyang","locality","China","CN","Liaoning","","","","","41.38379","119.62402",1,"41.38379","119.62402",1
5077164612,132739264,"Xiaomi/kenzo/kenzo:5.1.1/LMY47V/V7.1.8.0.LHOMICL:user/release-keys","2019-07-01 00:00:14","42.106.xxx.xxx",555,1,985,"Ahmedabad","India","IN",23.0300,72.5800,"GTPL Broadband Pvt Ltd","India","IN","Gujarat","GJ","Ahmedabad",22.967,72.637,5.66468,"Vodafone India","1","Vodafone IN","404","5",15,15,"Xiaomi","kenzo","qcom","LMY47V","Xiaomi","Redmi Note 3","kenzo","","182599435",1,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","382445","","22.96717","72.63706",1,"22.96717","72.63706",1
5077164614,244649684,"HUAWEI/LYA-L29/HWLYA:9/HUAWEILYA-L29/300C636:user/release-keys","2019-07-01 00:00:14","115.82.xxx.xxx",89558,28353,27,"Taichung","Taiwan","TW",24.1500,120.6667,"TBC","Taiwan","TW","Taichung City","TXG","Wuqi",24.258,120.519,11.9766,"Taiwan Mobile","1","台灣大哥大","466","97",15,15,"HUAWEI","HWLYA","kirin980","HUAWEILYA-L29","HUAWEI","LYA-L29","LYA-L29","","111370987",1,"435, Taiwan, 台中市梧棲區安仁里","安仁里","administrative_area_level_4","Taiwan","TW","Taichung City","Wuqi District","安仁里","435","","24.25894","120.51915",1,"24.25894","120.51915",1
5077164615,225728108,"OPPO/CPH1823/CPH1823:9/PPR1.180610.011/1558778492:user/release-keys","2019-07-01 00:00:14","47.31.xxx.xxx",69421,8224,25,"New Delhi","India","IN",28.6100,77.2300,"GIGATEL NETWORKS PRIVATE LIMITED","India","IN","Delhi","DL","Darya Ganj",28.631,77.271,2.91021,"Jio","1","Jio 4G","405","872",15,15,"OPPO","CPH1823","mt6771","PPR1.180610.011","OPPO","CPH1823","CPH1823","","101787649",1,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110092","","28.63318","77.30936",1,"28.63318","77.30936",1
5077164623,254673808,"Xiaomi/dipper/dipper:8.1.0/OPM1.171019.026/V10.0.11.0.OEACNFH:user/release-keys","2019-07-01 00:00:15","223.104.xxx.xxx",3662,1951,31,"ShangHai","China","CN",31.2000,121.5000,"China Unicom 5G","China","CN","Zhejiang","ZJ","Hangzhou",30.219,120.332,97.0666,"China Mobile Guangdong","1","中国移动","460","0",15,15,"Xiaomi","dipper","qcom","OPM1.171019.026","Xiaomi","MI 8","dipper","","153119362",1,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","","","30.21910","120.33275",1,"30.21910","120.33275",1
5077164624,260472801,"vivo/1804/1804:9/PKQ1.180819.001/compiler06121710:user/release-keys","2019-07-01 00:00:15","106.220.xxx.xxx",18270,25672,36,"Hyderabad","India","IN",17.3700,78.4800,"Bharti Airtel Ltd","India","IN","Maharashtra","MH","Aurangabad",19.871,75.324,269.646,"BHARTI Airtel","1","IND airtel","404","90",15,15,"vivo","1804","qcom","PKQ1.180819.001","vivo","vivo 1804","1804","","231310338",1,"Aurangabad, Maharashtra, India","Aurangabad","locality","India","IN","Maharashtra","Aurangabad","","431005","","19.87162","75.32472",1,"19.87162","75.32472",1
5077164626,247312826,"HUAWEI/CLT-L29/HWCLT:9/HUAWEICLT-L29/286C432R1:user/release-keys","2019-07-01 00:00:15","85.76.xxx.xxx",21125,286,226,"Bennäs","Finland","FI",63.5975,22.7889,"Storbackas","Finland","FI","Northern Ostrobothnia","14","Muhos",64.795,26.020,127.792,"Elisa Oyj","1","Elisa","244","5",15,15,"HUAWEI","HWCLT","kirin970","HUAWEICLT-L29","HUAWEI","CLT-L29","CLT-L29","","743940",1,"Muhos, Finland","Muhos","administrative_area_level_3","Finland","FI","Muhos","","","91500","","64.79574","26.02065",1,"64.79574","26.02065",1
5077164631,260610197,"xiaomi/onc/onc:9/PKQ1.181021.001/V10.3.2.0.PFLINXM:user/release-keys","2019-07-01 00:00:15","106.223.xxx.xxx",3750,0,26,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","India","IN","Delhi","DL","Rithala",28.730,77.089,11.9046,"BHARTI Airtel","1","Airtel","404","10",15,15,"xiaomi","onc","qcom","PKQ1.181021.001","Xiaomi","Redmi 7","onc","","230445068",1,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110085","","28.73033","77.08967",1,"28.73033","77.08967",1
5077164633,259182531,"vivo/1727ID/1727ID:8.1.0/OPM1.171019.026/compil05131658:user/release-keys","2019-07-01 00:00:15","112.215.xxx.xxx",25814,4813,50,"Surabaya","Indonesia","ID",-7.2667,112.7333,"Smartfren Telecom","Indonesia","ID","Bali","BA","Denpasar",-8.650,115.212,194.948,"XL Axiata","1","XL Axiata","510","11",17,17,"vivo","1727ID","qcom","OPM1.171019.026","vivo","vivo 1727","1727ID","","",2,"Denpasar, Denpasar City, Bali, Indonesia","Denpasar","locality","Indonesia","ID","Bali","Denpasar City","","","","-8.65070","115.21240",2,"-8.65070","115.21240",2
5077164642,60672764,"samsung/m0xx/m0:4.3/JSS15J/I9300XXUGNG3:user/release-keys","2019-07-01 00:00:15","37.161.xxx.xxx",9609,3954,87,"Stabio","Switzerland","CH",45.8167,8.8333,"GOLINE SA","Italy","IT","Piedmont","21","Arona",45.757,8.559,13.8511,"Iliad Italia","1","Iliad","222","50",17,17,"samsung","m0","smdk4x12","JSS15J","samsung","GT-I9300","m0xx","","31870423",1,"Arona NO, Italy","Arona","locality","Italy","IT","Piedmont","Province of Novara","Arona","28041","","45.75755","8.55882",1,"45.75755","8.55882",1
5077164647,194612978,"Neffos/TP903A/X1_Max:7.0/NRD90M/2911:user/release-keys","2019-07-01 00:00:16","123.136.xxx.xxx",1424,4928,25,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"U Mobile","Malaysia","MY","Kedah","02","Kulim",5.372,100.580,172.514,"U Mobile Sdn Bhd","1","U MOBILE","502","18",15,15,"Neffos","X1_Max","mt6755","NRD90M","TP-Link","Neffos X1 Max","TP903A","","20487829",1,"Kulim, Kedah, Malaysia","Kulim","locality","Malaysia","MY","Kedah","Kulim","","09000","","5.37229","100.58067",1,"5.37229","100.58067",1
5077164651,206721636,"samsung/jackpot2ltexx/jackpot2lte:9/PPR1.180610.011/A730FXXU5CSE5:user/release-keys","2019-07-01 00:00:16","223.185.xxx.xxx",9410,237,37,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","India","IN","Punjab","PB","Mohali",30.727,76.692,149.974,"BHARTI Airtel","1","AirTel","404","2",15,15,"samsung","jackpot2lte","samsungexynos7885","PPR1.180610.011","samsung","SM-A730F","jackpot2ltexx","","231909121",1,"Sahibzada Ajit Singh Nagar, Punjab, India","Sahibzada Ajit Singh Nagar","locality","India","IN","Haryana","Sahibzada Ajit Singh Nagar","","160055","","30.74391","76.73852",1,"30.74391","76.73852",1
5077164654,251398608,"HUAWEI/EVR-AN00/HWEVR:9/HUAWEIEVR-AN00/9.1.1.125SP1C00:user/release-keys","2019-07-01 00:00:16","219.146.xxx.xxx",945617,67421,38,"Lianyungang","China","CN",34.6000,119.1667,"China Telecom JiangSu Branch","China","CN","Shandong","SD","Jinan",36.661,117.133,182.72,"China Telecom","1","USIM","460","88",24,24,"HUAWEI","HWEVR","kirin980","HUAWEIEVR-AN00","HUAWEI","EVR-AN00","EVR-AN00","","",1,"Jinan, Shandong, China","Jinan","locality","China","CN","Shandong","","","","","36.66104","117.13349",1,"36.66104","117.13349",1
5077164655,168013758,"Sony/G8141/G8141:9/47.2.A.10.80/2758632833:user/release-keys","2019-07-01 00:00:16","37.248.xxx.xxx",49523,11387,40,"Krakow","Poland","PL",50.0614,19.9383,"ClassCom sp. z o.o.","Poland","PL","Lesser Poland Voivodeship","MA","Krakow",50.089,19.884,3.07242,"PLUS","1","Plus","260","1",15,15,"Sony","G8141","qcom","47.2.A.10.80","Sony","G8141","G8141","","5642499",1,"31, Poland","Kraków","locality","Poland","PL","Lesser Poland Voivodeship","Kraków County","Kraków","31","","50.11651","19.97254",1,"50.11651","19.97254",1
5077164659,257366355,"Xiaomi/beryllium/beryllium:9/PKQ1.180729.001/V10.3.4.0.PEJMIXM:user/release-keys","2019-07-01 00:00:16","182.1.xxx.xxx",398,1,41,"Yogyakarta","Indonesia","ID",-7.8014,110.3644,"Universitas Gadjah Mada","Indonesia","ID","Special Region of Yogyakarta","YO","Sukoharjo",-7.799,110.223,9.62705,"Telkomsel","1","TELKOMSEL","510","10",15,15,"Xiaomi","beryllium","qcom","PKQ1.180729.001","Xiaomi","POCO F1","beryllium","","43022358",1,"Donomerto, Donomulyo, Nanggulan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta, Indonesia","Donomerto","administrative_area_level_5","Indonesia","ID","Special Region of Yogyakarta","Kulon Progo Regency","Nanggulan, Donomulyo, Donomerto","55671","","-7.79942","110.22392",1,"-7.79942","110.22392",1
5077164663,256420274,"OPPO/CPH1803/CPH1803:8.1.0/OPM1.171019.026/1555507955:user/release-keys","2019-07-01 00:00:16","114.125.xxx.xxx",13899,2825,386,"Banjarmasin","Indonesia","ID",-3.3333,114.5833,"PT Telekomunikasi Indonesia","Indonesia","ID","South Kalimantan","KS","Banjarbaru",-3.441,114.791,16.2192,"Telkomsel","1","TELKOMSEL","510","10",15,15,"OPPO","CPH1803","qcom","OPM1.171019.026","OPPO","CPH1803","CPH1803","","76034591",1,"Banjarbaru, Banjarbaru City, South Kalimantan, Indonesia","Banjarbaru","locality","Indonesia","ID","South Kalimantan","Banjarbaru City","","70721","","-3.44128","114.79180",1,"-3.44128","114.79180",1
5077164665,261075689,"Lenovo/karate/K33a42:7.0/NRD90N/K33_S231_171114_ROW:user/release-keys","2019-07-01 00:00:16","47.11.xxx.xxx",647,1516,98,"Kolkata","India","IN",22.5726,88.3639,"Xfinity Datacom","India","IN","West Bengal","WB","Multi",22.249,88.449,23.0096,"Jio","1","Ind-Jio","405","840",15,15,"Lenovo","K33a42","qcom","NRD90N","LENOVO","Lenovo K33a42","karate","","1317924",1,"Padmerhat, West Bengal, India","Padmerhat","locality","India","IN","West Bengal","South 24 Parganas","","743372","","22.24949","88.44947",1,"22.24949","88.44947",1
5077164671,232844166,"samsung/j7topltetfntmo/j7topltetfntmo:8.0.0/R16NW/S757BLUDU2ASC2:user/release-keys","2019-07-01 00:00:16","172.56.xxx.xxx",17481,3325,39,"St. Louis, MO","United States","US",38.6272,-90.1978,"T-Mobile","United States","US","Missouri","MO","Hallsville",39.006,-92.326,117.673,"T-MOBILE USA","1"," ","310","260",15,15,"samsung","j7topltetfntmo","samsungexynos7870","R16NW","samsung","SM-S757BL","j7topltetfntmo","","6887937",1,"Missouri Township, MO, USA","Missouri Township","administrative_area_level_3","United States","US","Missouri","Boone County","Missouri Township","65202","2607:fb90:17d8:75ex:xxxx:xxxx:xxxx:xxxx","39.00635","-92.32637",1,"39.00635","-92.32637",1
5077164673,138549723,"motorola/taido_row/taido_row:6.0/MRA58K/XT1706_S152_190315_ROW:user/release-keys","2019-07-01 00:00:16","157.44.xxx.xxx",2423,2435,77,"Hyderabad","India","IN",17.3700,78.4800,"ACT Fibernet","India","IN","Telangana","TG","Hyderabad",17.378,78.471,0.821828,"Jio","1","Jio 4G","405","854",15,15,"motorola","taido_row","mt6735","MRA58K","motorola","XT1706","taido_row","","240946",2,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500012","2409:4070:209c:96cx:xxxx:xxxx:xxxx:xxxx","17.37840","78.47120",2,"17.37840","78.47120",2
5077164674,79296563,"samsung/zeroltexx/zerolte:7.0/NRD90M/G925FXXU6ERF5:user/release-keys","2019-07-01 00:00:16","94.197.xxx.xxx",9934,991,45,"Sheffield","Great Britain","GB",53.2301,-1.2801,"ASK4","United Kingdom","GB","Nottinghamshire","NTT","Carlton",52.965,-1.097,19.8028,"Three","1","3","234","20",17,17,"samsung","zerolte","samsungexynos7420","NRD90M","samsung","SM-G925F","zeroltexx","","14544377",1,"Nottingham NG4, UK","Carlton","locality","United Kingdom","GB","England","Nottinghamshire","Gedling District","NG4","","52.96784","-1.09576",1,"52.96784","-1.09576",1
5077164682,256037770,"htc/ocedugl_00400/htc_ocedugl:8.0.0/OPR1.170623.032/1026541.1:user/release-keys","2019-07-01 00:00:17","113.185.xxx.xxx",7153,10167,18,"Hanoi","Vietnam","VN",21.0285,105.8542,"CMC Telecom","Vietnam","VN","Hanoi","HN","Mai Dich",21.029,105.785,4.44404,"Vietnam Posts And Telecommunications Group","1","VINAPHONE","452","2",15,15,"htc","htc_ocedugl","htc_oce","OPR1.170623.032","HTC","HTC U Ultra","ocedugl_00400","","28206348",1,"Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam","Dịch Vọng Hậu","administrative_area_level_3","Vietnam","VN","Hanoi","Cầu Giấy","Dịch Vọng Hậu","","","21.03042","105.78592",1,"21.03042","105.78592",1
5077164685,235462737,"HUAWEI/INE-LX2/HWINE:9/HUAWEIINE-LX2/170SP51C636R1:user/release-keys","2019-07-01 00:00:17","223.255.xxx.xxx",5798,8933,25,"Jakarta","Indonesia","ID",-6.2146,106.8451,"Smartfren Telecom","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.220,106.818,1.88415,"Three Indonesia","1","3","510","89",15,15,"HUAWEI","HWINE","kirin710","HUAWEIINE-LX2","HUAWEI","INE-LX2","INE-LX2","","27934723",1,"South Jakarta, South Jakarta City, Special Capital Region of Jakarta, Indonesia","South Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","South Jakarta City","","12940","","-6.22054","106.81836",1,"-6.22054","106.81836",1
5077164689,215876403,"samsung/heroqltezc/heroqltechn:6.0.1/MMB29M/G9300ZCU2VQD1:user/release-keys","2019-07-01 00:00:17","221.130.xxx.xxx",11674,3988,36,"Shanghai","China","CN",31.2000,121.5000,"Chinamobile-5G","China","CN","Anhui","AH","Bozhou",33.852,115.744,382.46,"China Mobile Guangdong","1","China Mobile","460","0",15,15,"samsung","heroqltechn","qcom","MMB29M","samsung","SM-G9300","heroqltezc","","258365983",1,"Bozhou, Anhui, China","Bozhou","locality","China","CN","Anhui","","","236821","","33.85249","115.74413",1,"33.85249","115.74413",1
5077164690,244407133,"samsung/j7eltexx/j7elte:6.0.1/MMB29K/J700FXXU4BRL2:user/release-keys","2019-07-01 00:00:17","47.9.xxx.xxx",11237,8695,124,"Patna","India","IN",25.5941,85.1376,"Shikhar Broadband Enterprises Pvt. Ltd.","India","IN","Bihar","BR","Patna",25.600,85.114,1.49574,"Jio","1","Jio 4G","405","856",15,15,"samsung","j7elte","samsungexynos7580","MMB29K","samsung","SM-J700F","j7eltexx","","638244",2,"Patna, Bihar 800001, India","Patna","locality","India","IN","Bihar","Patna","","800015","","25.60050","85.11470",2,"25.60050","85.11470",2
5077164692,250697568,"Sony/G3311/G3311:7.0/43.0.A.7.89/902360237:user/release-keys","2019-07-01 00:00:17","109.175.xxx.xxx",24053,22096,17,"Sarajevo","Bosnia and Herzegovina","BA",43.5123,18.2448,"BH Telecom","Bosnia and Herzegovina","BA","Federation of Bosnia and Herzegovina","BIH","Sarajevo",43.847,18.385,24.1991,"BH Telecom d.d. Sarajevo","1","BH MOBILE","218","90",15,15,"Sony","G3311","mt6735","43.0.A.7.89","Sony","G3311","G3311","","81490",2,"Sarajevo, Bosnia and Herzegovina","Sarajevo","locality","Bosnia and Herzegovina","BA","Federation of Bosnia and Herzegovina","Kanton Sarajevo","","71000","","43.84700","18.38560",2,"43.84700","18.38560",2
5077164696,243486071,"samsung/kltezt/klte:4.4.2/KOT49H/G900IZTU1ANI1:user/release-keys","2019-07-01 00:00:17","116.206.xxx.xxx",3528,23600,63,"Medan","Indonesia","ID",3.5833,98.6667,"PT. Telekomunikasi Indonesia","Indonesia","ID","Aceh","AC","Banda Aceh",5.602,95.382,266.029,"Three Indonesia","1","3","510","89",15,15,"samsung","klte","qcom","KOT49H","samsung","SM-G900I","kltezt","","77088277",1,"Kajhu, Baitussalam, Aceh Besar Regency, Aceh, Indonesia","Kajhu","administrative_area_level_4","Indonesia","ID","Aceh","Aceh Besar Regency","Baitussalam, Kajhu","","","5.60254","95.38270",1,"5.60254","95.38270",1
5077164704,248968856,"asus/RU_X00TD/ASUS_X00T_6:9/PKQ1/16.2017.1905.053-20190513:user/release-keys","2019-07-01 00:00:17","85.140.xxx.xxx",125,41,197,"Ufa","Russia","RU",54.7500,55.9667,"OJSC Ufanet","Russia","RU","Republic of Bashkortostan","BA","Ufa",54.788,56.048,4.21766,"MTS PJSC","1","MTS RUS","250","1",4,4,"asus","ASUS_X00T_6","qcom","PKQ1","asus","ZB602KL","RU_X00TD","","",2,"Ufa, Republic of Bashkortostan, Russia","Ufa","locality","Russia","RU","Republic of Bashkortostan","Ufimsky District","","450104","","54.78890","56.04810",2,"54.78890","56.04810",2
5077164710,256198551,"xiaomi/jasmine/jasmine_sprout:9/PKQ1.180904.001/V10.0.10.0.PDIMIXM:user/release-keys","2019-07-01 00:00:17","157.35.xxx.xxx",566,3521,128,"Patna","India","IN",25.6139,85.1354,"IKF POWERNET","India","IN","Bihar","BR","Patna",25.600,85.114,1.58932,"Jio","1","Vodafone IN","405","70",15,15,"xiaomi","jasmine_sprout","qcom","PKQ1.180904.001","Xiaomi","Mi A2","jasmine","","",2,"Patna, Bihar 800001, India","Patna","locality","India","IN","Bihar","Patna","","800015","","25.60050","85.11470",2,"25.60050","85.11470",2
5077164711,248246668,"lge/mh_global_com/mh:7.1.1/NMF26X/181031846a46f:user/release-keys","2019-07-01 00:00:17","42.111.xxx.xxx",17842,707,39,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Uttar Pradesh","UP","Ghaziabad",28.689,77.409,12.1753,"Vodafone India","1","VODAFONE IN","404","11",15,11,"lge","mh","mh","NMF26X","LGE","LG-M700","mh_global_com","","68698274",1,"Ghaziabad, Uttar Pradesh 201001, India","Ghaziabad","locality","India","IN","Uttar Pradesh","Ghaziabad","","201003","","28.68943","77.40900",1,"28.68943","77.40900",1
5077164714,246275469,"OPPO/PBCM30/PBCM30:8.1.0/OPM1.171019.011/1557195164:user/release-keys","2019-07-01 00:00:18","223.104.xxx.xxx",48808,6032,46,"Chongqing","China","CH",29.5583,106.5667,"China Unicom Chong Qing Branch","China","CN","Guizhou","GZ","Guiyang",26.571,106.682,206.697,"China Mobile Guangdong","1","China Mobile","460","0",15,15,"OPPO","PBCM30","qcom","OPM1.171019.011","OPPO","PBCM30","PBCM30","","176766860",1,"Guiyang, Guizhou, China","Guiyang","locality","China","CN","Guizhou","","","550046","","26.57181","106.68236",1,"26.57181","106.68236",1
5077164715,243932357,"vivo/1804/1804:9/PKQ1.180819.001/compiler06121710:user/release-keys","2019-07-01 00:00:18","42.107.xxx.xxx",1813,3732,113,"Pune","India","IN",18.5203,73.8567,"Vodafone Idea Ltd","India","IN","Maharashtra","MH","Pune",18.533,73.862,0.972685,"Vodafone India","1","Vodafone IN","404","27",15,15,"vivo","1804","qcom","PKQ1.180819.001","vivo","vivo 1804","1804","","",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001","","18.53320","73.86260",2,"18.53320","73.86260",2
5077164717,206843981,"Xiaomi/oxygen/oxygen:7.1.1/NMF26F/V10.3.1.0.NDDMIXM:user/release-keys","2019-07-01 00:00:18","42.109.xxx.xxx",3031,1705,46,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Haryana","HR","Faridabad",28.366,77.332,17.9768,"Vodafone India","1","VODAFONE IN","404","11",17,17,"Xiaomi","oxygen","qcom","NMF26F","Xiaomi","MI MAX 2","oxygen","","66605563",1,"Faridabad, Haryana, India","Faridabad","locality","India","IN","Haryana","Faridabad","","121006","","28.36610","77.33254",1,"28.36610","77.33254",1
5077164718,260974372,"Xiaomi/rosy/rosy:7.1.2/N2G47H/V10.1.2.0.NDAMIFI:user/release-keys","2019-07-01 00:00:18","42.106.xxx.xxx",30308,1062,20,"Mumbai","India","IN",18.9647,72.8258,"Vodafone India","India","IN","Maharashtra","MH","Thane",19.191,72.970,18.2978,"Vodafone India","1","DOLPHIN","404","69",15,15,"Xiaomi","rosy","qcom","N2G47H","Xiaomi","Redmi 5","rosy","","183399171",1,"Thane, Maharashtra 400601, India","Thane","locality","India","IN","Maharashtra","Thane","","400602","","19.19116","72.97045",1,"19.19116","72.97045",1
5077164720,260508805,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V9.1.1.0.NAMMIEI:user/release-keys","2019-07-01 00:00:18","223.230.xxx.xxx",7739,492,17,"Patna","India","IN",25.6139,85.1354,"Bharti Airtel Ltd.","India","IN","Bihar","BR","Akorha",24.766,84.214,82.1944,"BHARTI Airtel","1","AirTel","405","52",15,15,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4","santoni","","233513493",1,"Khamdha, Bihar 824101, India","Khamdha","locality","India","IN","Bihar","Aurangabad","","824101","","24.76663","84.21465",1,"24.76663","84.21465",1
5077164724,255922454,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V9.6.2.0.NAMMIFD:user/release-keys","2019-07-01 00:00:18","106.217.xxx.xxx",20000,3622,41,"Hyderabad","India","IN",17.3700,78.4800,"Bharti Airtel Ltd","India","IN","Karnataka","KA","Attikuppe",12.365,76.136,379.917,"BHARTI Airtel","1","Airtel","404","45",15,15,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4","santoni","","13944577",1,"Chikkabyalalu, Karnataka 571108, India","Chikkabyalalu","locality","India","IN","Karnataka","Mysuru","","571108","","12.36573","76.13689",1,"12.36573","76.13689",1
5077164726,88583398,"samsung/s3ve3gxx/s3ve3g:4.4.2/KOT49H/I9301IXXSAQA1:user/release-keys","2019-07-01 00:00:18","5.77.xxx.xxx",2598,1438,105,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,"Postemobile S.p.A.","1","PosteMobile","222","88",17,17,"samsung","s3ve3g","qcom","KOT49H","samsung","GT-I9301I","s3ve3gxx","","40552276",2,"Italy","Italy","country","Italy","IT","","","","","","43.14790","12.10970",2,"43.14790","12.10970",2
5077164730,260006444,"vivo/1820/1820:8.1.0/O11019/1557930639:user/release-keys","2019-07-01 00:00:18","27.61.xxx.xxx",851,4108,41,"Patna","India","IN",25.6139,85.1354,"Bharti Airtel Ltd.","India","IN","Bihar","BR","Barauli",26.311,84.609,58.2573,"BHARTI Airtel","1","AirTel","405","52",15,15,"vivo","1820","mt6762","O11019","vivo","vivo 1820","1820","","232589324",1,"Hetimpur, Bihar, India","Hetimpur","locality","India","IN","Bihar","Siwan","","841407","","26.31108","84.60982",1,"26.31108","84.60982",1
5077164731,251553863,"samsung/beyond2ltexx/beyond2:9/PPR1.180610.011/G975FXXU2ASF3:user/release-keys","2019-07-01 00:00:18","105.112.xxx.xxx",4276,6920,38,"Lagos","Nigeria","NG",6.4500,3.3833,"Airtel Nigeria","Nigeria","NG","Delta","DE","Asaba",6.219,6.671,226.612,"Airtel Networks Limited","1","AIRTEL","621","20",15,15,"samsung","beyond2","exynos9820","PPR1.180610.011","samsung","SM-G975F","beyond2ltexx","","20602881",1,"Asaba, Nigeria","Asaba","locality","Nigeria","NG","Delta","Oshimili South","","","","6.21837","6.67442",1,"6.21837","6.67442",1
5077164732,260144839,"OPPO/R7sfg/R7sf:5.1.1/LMY47V/1443181720:user/release-keys","2019-07-01 00:00:18","49.237.xxx.xxx",56247,17427,27,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.715,100.417,5.04074,"True Internet","1","TRUE-H","520","4",15,15,"OPPO","R7sf","qcom","LMY47V","OPPO","R7sf","R7sfg","","2127876",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10160","","13.71590","100.41700",2,"13.71590","100.41700",2
5077164735,210160953,"xiaomi/vince/vince:8.1.0/OPM1.171019.019/V10.2.1.0.OEGMIXM:user/release-keys","2019-07-01 00:00:18","182.1.xxx.xxx",10840,12560,57,"Banjarmasin","Indonesia","ID",-3.3333,114.5833,"PT Telekomunikasi Indonesia","Indonesia","ID","Central Kalimantan","KT","Pangkalanbuun",-2.695,111.639,208.095,"Telkomsel","1","TELKOMSEL","510","10",15,15,"xiaomi","vince","qcom","OPM1.171019.019","Xiaomi","Redmi 5 Plus","vince","","76319519",1,"Madurejo, South Arut, West Kotawaringin Regency, Central Kalimantan, Indonesia","Madurejo","administrative_area_level_4","Indonesia","ID","Central Kalimantan","West Kotawaringin Regency","South Arut, Madurejo","74117","","-2.69513","111.63923",1,"-2.69513","111.63923",1
5077164742,157381309,"samsung/a7y17ltexx/a7y17lte:8.0.0/R16NW/A720FXXU7CSC9:user/release-keys","2019-07-01 00:00:19","223.24.xxx.xxx",3958,4800,19,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.739,100.548,4.47481,"True Internet","1","TRUE-H","520","4",15,15,"samsung","a7y17lte","samsungexynos7880","R16NW","samsung","SM-A720F","a7y17ltexx","","8911652",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10330","","13.74099","100.54881",1,"13.74099","100.54881",1
