test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address
113948919,"7CD2F465692342B9ACE0A32D6F7D3483","2019-07-01 00:04:15","2019-07-01 00:04:47","7013519","5","43.230.xxx.xxx",526238,233640,20,"Geraldton","Australia","AU",-28.7811,114.6125,"NODE1 Internet","NODE1 Pty","1","22","2","Australia","AU","Western Australia","WA","Geraldton",-28.766,114.600,1.24623,"Geraldton WA 6530, Australia","Geraldton","locality","Australia","AU","Western Australia","City of Greater Geraldton","","6530",""
113948920,"C837E079144C428C90316A3119419B19","2019-07-01 00:04:26","2019-07-01 00:04:48","7562041","5","49.184.xxx.xxx",64059,14016,24,"Melbourne","Australia","AU",-37.8136,144.9631,"LeapTel","Optus","1","2","1","Australia","AU","Victoria","VIC","Mooroolbark",-37.783,145.300,18.5326,"Mooroolbark VIC, Australia","Mooroolbark","locality","Australia","AU","Victoria","Yarra Ranges Shire","","3138",""
113948921,"A916DFF61D0A41D581CEA0AA917A64A5","2019-07-01 00:04:49","2019-07-01 00:04:49","7461094","4","121.223.xxx.xxx",2489,736,28,"Brisbane","Australia","AU",-27.4728,153.0278,"APNIC Pty Ltd","Telstra Internet","1","22","2","Australia","AU","Queensland","QLD","Brisbane",-27.467,153.028,0.33945,"South Brisbane QLD 4101, Australia","South Brisbane","locality","Australia","AU","Queensland","Brisbane City","","4101",""
113948922,"979BF6BC0CC04A3AB8EF5C6EEF1FA14A","2019-07-01 00:04:49","2019-07-01 00:04:49","6941146","4","90.187.xxx.xxx",1452,25182,8,"Hamburg","Germany","DE",53.5653,10.0014,"Vodafone Deutschland","Vodafone DSL","1","22","2","Germany","DE","Hamburg","HH","Hamburg",53.550,10.000,1.05992,"Hamburg, Germany","Hamburg","locality","Germany","DE","Hamburg","","","22609",""
113948923,"B00A4FADD4E64624AC8FECD0C72102FA","2019-07-01 00:04:50","2019-07-01 00:04:50","4443415","4","82.72.xxx.xxx",305441,37993,8,"Almere","Netherlands","NL",52.3667,5.2167,"Redhosting","Ziggo","1","22","2","Netherlands","NL","Utrecht","UT","Zeist",52.100,5.233,18.461,"3704 Zeist, Netherlands","Zeist","locality","Netherlands","NL","Utrecht","Zeist","","3704",""
113948924,"44F927049E6E49ACAE046A0ED6764CEB","2019-06-26 21:18:53","2019-07-01 00:04:50","7602451","4","106.66.xxx.xxx",1231,0,30,"Ahmedabad","India","IN",23.0300,72.5800,"Vodafone India","UNKNOWN","","2","2","India","IN","Gujarat","GJ","Ahmedabad",23.033,72.616,2.34716,"","","","","","","","","",""
113948925,"6FC22A31A2B74B02A8F28CD06DFF812B","2019-07-01 00:04:50","2019-07-01 00:04:50","2899330","4","172.56.xxx.xxx",47322,41097,24,"Beltsville, MD","United States","US",39.0348,-76.9075,"T-Mobile","T-MOBILE USA","1","22","2","United States","US","District of Columbia","DC","Washington",38.909,-77.023,10.6549,"Washington, DC, USA","Washington","locality","United States","US","District of Columbia","","","20010",""
113948926,"D9B4B38099FC45A19BE26E07587D312F","2019-07-01 00:04:19","2019-07-01 00:04:52","7475066","5","37.111.xxx.xxx",514,498,32,"Yangon","Republic of the Union of Myanmar","MM",16.8000,96.1500,"Telenor Myanmar","Telenor Myanmar","1","22","2","Republic of the Union of Myanmar","MM","Yangon Region","06","Yangon",16.783,96.166,1.59915,"Yangon, Myanmar (Burma)","Yangon","locality","Myanmar (Burma)","MM","Yangon Region","","","",""
113948927,"EF3DB0A719C74D58ACCAED3003EC4C41","2019-07-01 00:04:17","2019-07-01 00:04:53","3029860","5","219.120.xxx.xxx",94402,102304,2,"Tokyo","Japan","JP",35.6833,139.6833,"OPEN Project (via 20G SINET)","ARTERIA Networks Corporation","1","22","2","Japan","JP","Tokyo","13","Shibuya",35.661,139.695,1.64459,"Shibuya, Tokyo, Japan","Shibuya","locality","Japan","JP","Tokyo","","","150-0002",""
113948928,"F27248E6B0BB446B9BF6348B8248A5E7","2019-07-01 00:04:53","2019-07-01 00:04:53","1779358","4","78.234.xxx.xxx",2088,682,40,"Paris","France","FR",48.8742,2.3470,"GTT.net","Free SAS","1","2","1","France","FR","Île-de-France","IDF","Puiseux-en-France",49.055,2.500,14.3434,"Puiseux-en-France, France","Puiseux-en-France","locality","France","FR","Île-de-France","Val-d'Oise","","95380",""
113948929,"1051B63F0BE24AEA953F30A16A67A8C6","2019-07-01 00:04:53","2019-07-01 00:04:53","1044793","4","62.175.xxx.xxx",3998,10839,9,"Barcelona","Spain","ES",41.3857,2.1699,"Vodafone ES","Vodafone Spain","1","2","1","Spain","ES","Catalonia","CT","Barcelona",41.388,2.159,0.604975,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona","08028",""
113948930,"D84EFF4816854D00BC699F1C5C195C9E","2019-07-01 00:04:00","2019-07-01 00:04:53","7648811","5","171.239.xxx.xxx",46850,60714,3,"Ho Chi Minh City","Viet Nam","VN",10.7500,106.6667,"VIETPN CO, LTD","Viettel Group","1","2","1","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.750,106.666,0,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","",""
113948931,"10EF650854A249CB93C2E39F835CDCF4","2019-07-01 00:04:54","2019-07-01 00:04:54","6920257","4","70.188.xxx.xxx",334695,36577,8,"Phoenix, AZ","United States","US",33.4483,-112.0740,"Cox - Phoenix","Cox Communications","1","2","1","United States","US","Arizona","AZ","Surprise",33.655,-112.391,23.2451,"Surprise, AZ, USA","Surprise","locality","United States","US","Arizona","Maricopa County","","85379",""
113948932,"D5ECC88470364604B209403E1971EE9C","2019-07-01 00:04:54","2019-07-01 00:04:54","3340225","4","178.157.xxx.xxx",138023,142419,8,"Tranbjerg","Denmark","DK",56.0900,10.1337,"TDC Group","Eniig Fiber A/S","1","2","2","Denmark","DK","North Denmark Region","81","Svenstrup",56.983,9.866,62.6232,"9230 Svenstrup, Denmark","Svenstrup","locality","Denmark","DK","North Denmark Region","Aalborg Municipality","","9230",""
113948933,"425397C85E77453BB98C69F3D79C01D3","2019-07-01 00:04:55","2019-07-01 00:04:55","4147150","4","98.210.xxx.xxx",93175,23432,15,"San Francisco, CA","United States","US",37.7749,-122.4194,"Fastmetrics Inc.","Comcast Cable","1","2","1","United States","US","California","CA","San Francisco",37.774,-122.419,0,"San Francisco, CA, USA","San Francisco","locality","United States","US","California","San Francisco County","","94115",""
113948934,"1F2188978BA34004A8936FD273254AD0","2019-06-28 07:22:33","2019-07-01 00:04:56","5385311","4","5.26.xxx.xxx",0,0,37,"Istanbul","Turkey","TR",41.0136,28.9550,"Turkcell","UNKNOWN","","22","2","Turkey","TR","İstanbul","34","Istanbul",41.018,28.964,0.613184,"","","","","","","","","",""
113948935,"DA0B961EFA5C457DAB16C522D6062547","2019-07-01 00:04:21","2019-07-01 00:04:56","5159305","5","217.250.xxx.xxx",11926,6282,27,"Riethnordhausen","Germany","DE",51.0850,11.0007,"KNT Internet","Deutsche Telekom AG","1","2","1","Germany","DE","Saxony-Anhalt","ST","Zeitz",51.050,12.150,50.0146,"06711 Zeitz, Germany","Zeitz","locality","Germany","DE","Saxony-Anhalt","Burgenlandkreis","","06711",""
113948936,"EF9C3B9DCEA5401AB3C8EEC3079C0E2F","2019-07-01 00:04:56","2019-07-01 00:04:56","329516","4","223.237.xxx.xxx",532,390,444,"Tirupati","India","IN",17.3700,78.4800,"Excell Media","BHARTI Airtel","1","2","1","India","IN","Telangana","TG","Hyderabad",17.375,78.474,0.520569,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500079",""
113948937,"B759E34066564BF9A08EFBDAE9B52D5B","2019-07-01 00:04:19","2019-07-01 00:04:57","2860502","5","24.18.xxx.xxx",33589,7449,11,"Seattle, WA","United States","US",47.6062,-122.3321,"Accretive Networks","Comcast Cable","1","2","2","United States","US","Washington","WA","Everett",47.946,-122.197,24.3838,"Everett, WA, USA","Everett","locality","United States","US","Washington","Snohomish County","","98208",""
113948938,"21607E359DF146EEAA35340531FD59A7","2019-07-01 00:04:57","2019-07-01 00:04:57","4956728","4","113.174.xxx.xxx",21739,11132,3,"Da Nang","Vietnam","VN",16.0667,108.2333,"VNPT-NET","Vietnam Posts And Telecommunications Group","1","2","1","Vietnam","VN","Da Nang","DN","Ngu Hanh Son",16.016,108.253,3.73773,"Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam","Bắc Mỹ Phú","administrative_area_level_3","Vietnam","VN","Da Nang","Ngũ Hành Sơn","Bắc Mỹ Phú","550000",""
113948939,"95C1EC3167C9485F9BE6FA7D62AABBE3","2019-07-01 00:04:23","2019-07-01 00:04:58","7723783","5","193.107.xxx.xxx",93429,96957,1,"Kiev","UA","UA",50.4500,30.5233,"Euroline-Telecom","Modern telecommunication networks LTD","1","22","2","Ukraine","UA","Kyiv city","30","Kyiv",50.433,30.516,1.19122,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000",""
113948940,"04689A610B5242B28FF637DA13C006BC","2019-07-01 00:04:59","2019-07-01 00:04:59","","4","58.153.xxx.xxx",4933,90332,5,"Kwai Chung","Hong Kong","HK",22.3668,114.1302,"CSL","Netvigator","1","0","1","Hong Kong","HK","Central And Western District","HCW","Hong Kong",22.283,114.150,5.91301,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","",""
113948941,"DCF440ED254242A78E0C6D8174942722","2019-07-01 00:04:22","2019-07-01 00:04:59","5423449","5","95.186.xxx.xxx",5646,7057,50,"Jeddah","Saudi Arabia","SA",21.2854,39.2376,"Saudi Telecom Company (STC)","SaudiNet","1","2","2","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.516,39.219,16.0566,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23231",""
113948942,"6C5715B7F5AC4D2B948EC6586610C362","2019-06-30 23:50:50","2019-07-01 00:04:59","1814969","4","37.205.xxx.xxx",792,0,13,"London","United Kingdom","GB",51.5171,-0.1062,"Spitfire Network Services","UNKNOWN","","2","2","United Kingdom","GB","Royal Kensington and Chelsea","KEC","Earls Court",51.483,-0.183,4.06058,"","","","","","","","","",""
113948943,"A0D8535773C946BDBDB87184BF71C233","2019-07-01 00:04:59","2019-07-01 00:04:59","7722382","4","74.105.xxx.xxx",721331,926060,7,"Piscataway, NJ","United States","US",40.5549,-74.4643,"QTS Data Centers","Verizon FiOS","1","22","2","United States","US","New Jersey","NJ","Freehold",40.260,-74.273,22.7262,"Freehold Township, NJ, USA","Freehold Township","locality","United States","US","New Jersey","Monmouth County","","07728",""
113948944,"4AA8ED095D884C82B6A4C6F15D1096BE","2019-07-01 00:04:31","2019-07-01 00:05:00","5955275","5","119.95.xxx.xxx",42711,52987,10,"Manila","Philippines","PH",14.5800,121.0000,"PLDT","Philippine Long Distance Telephone","1","22","2","Philippines","PH","Calabarzon","40","Cavite City",14.483,120.898,9.50171,"Cavite City, Cavite, Philippines","Cavite City","locality","Philippines","PH","Calabarzon","Cavite","","",""
113948945,"2B65BDF391C742A99A0EA18E5CDDA1A6","2019-07-01 00:04:22","2019-07-01 00:05:00","7723811","5","113.210.xxx.xxx",2571,1820,24,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Maxis Communications","1","22","2","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50490",""
113948946,"6CE6F853012C4D60BABCE836719EB07B","2019-07-01 00:04:23","2019-07-01 00:05:01","7245001","5","121.98.xxx.xxx",183561,252599,7,"Auckland","New Zealand","NZ",-36.8500,174.7833,"Affordable Domains","Vocus Communications","1","2","2","New Zealand","NZ","Northland","NTL","Whangarei",-35.749,174.327,80.2919,"Whangarei, New Zealand","Whangarei","locality","New Zealand","NZ","Northland","Whangarei District","","0110",""
113948947,"0FF07E60E6A8488B8EE4786FAED1153F","2019-07-01 00:04:29","2019-07-01 00:05:02","4158469","5","189.202.xxx.xxx",47,2405,11,"Tijuana","Mexico","MX",32.5308,-117.0200,"izzi","izzi","1","2","2","Mexico","MX","Baja California","BCN","Tijuana",32.533,-117.016,0.258484,"Tijuana, Baja California, Mexico","Tijuana","locality","Mexico","MX","Baja California","Tijuana","","22415",""
113948948,"1318E8A3261F49F492A96C537CBFEC56","2019-07-01 00:05:02","2019-07-01 00:05:02","","4","66.165.xxx.xxx",30385,4725,4,"Langley, WA","United States","US",48.0401,-122.4063,"Whidbey Telecom","Whidbey Telecom","1","0","1","United States","US","Washington","WA","Freeland",48.017,-122.470,3.36421,"Island County, WA, USA","Island County","administrative_area_level_2","United States","US","Washington","Island County","","98260",""
113948949,"E7A9FF7E6D7049F2A771A0C290FD5ABB","2019-07-01 00:04:28","2019-07-01 00:05:02","5416012","5","117.254.xxx.xxx",346,564,51,"Chennai","India","IN",13.0827,80.2707,"Blue Lotus Support Services Pvt Ltd","BSNL","1","22","1","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600092",""
113948950,"7049865FBA254D9F9E2C3B118E9AAAAD","2019-07-01 00:04:25","2019-07-01 00:05:03","7566733","5","45.251.xxx.xxx",93840,93762,2,"Chennai","India","IN",13.0827,80.2707,"Cherrinet - K Net Solutions Pvt Ltd","K Net Solutions Pvt","0","22","2","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600003",""
113948951,"25610238B24E40F6BC6C26F9D6E4D85A","2019-06-30 23:54:26","2019-07-01 00:05:04","5416012","5","117.254.xxx.xxx",2479,639,51,"Chennai","India","IN",13.0827,80.2707,"TICFIBER - Thamizhaga Internet","BSNL","1","22","1","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600092",""
113948952,"3F437CCEE68D44F0A097EE34784FD460","2019-07-01 00:04:29","2019-07-01 00:05:04","933407","5","178.133.xxx.xxx",15910,2810,22,"Kiev","Ukraine","UA",50.4500,30.5233,"MIIT","PrJSC VF UKRAINE","1","22","2","Ukraine","UA","UNKNOWN","??",\N,50.450,30.523,0,"Ukraine","Ukraine","country","Ukraine","UA","","","","",""
113948953,"217B828B91CB4F46A186278A54205519","2019-07-01 00:04:29","2019-07-01 00:05:04","2695201","5","107.77.xxx.xxx",171495,29068,30,"Plano, TX","United States","US",33.0200,-96.6900,"AT&T Wireless","AT&T Wireless","1","22","2","United States","US","Texas","TX","Dallas",32.783,-96.806,17.7327,"Dallas, TX, USA","Dallas","locality","United States","US","Texas","Dallas County","","75224",""
113948954,"EB3264AE94414528A4813E05968E645C","2019-07-01 00:05:05","2019-07-01 00:05:05","4804577","4","185.189.xxx.xxx",183861,37006,24,"Zurich","Switzerland","CH",47.3690,8.5380,"Sunrise Communication AG","BevTec AG","1","0","2","Switzerland","CH","Zurich","ZH","Zurich",47.366,8.550,0.584266,"Zürich, Switzerland","Zürich","locality","Switzerland","CH","Zurich","Zürich District","","8032",""
113948955,"2C171148A1B140CCA81AFC3094F29ABB","2019-07-01 00:04:26","2019-07-01 00:05:05","6444889","5","85.76.xxx.xxx",13849,7238,57,"Helsinki","Finland","FI",60.1708,24.9375,"DNA Oy","Elisa Oyj","1","22","1","Finland","FI","North Karelia","13","Ylaemylly",62.616,29.566,228.205,"Liperi, Finland","Liperi","administrative_area_level_3","Finland","FI","Liperi","","","80400",""
113948956,"194632D72F9D489E923D5C20A3FED66F","2019-07-01 00:04:32","2019-07-01 00:05:07","7191684","5","5.171.xxx.xxx",18091,3149,109,"Palermo","Italy","IT",38.1167,13.3667,"MEGAINFORMATICA","Telecom Italia Mobile","1","2","2","Italy","IT","Sicily","82",\N,38.116,13.366,0,"Italy","Italy","country","Italy","IT","","","","",""
113948957,"4DFBD64B019145EC88D5DEC8590A1A01","2019-06-29 21:39:05","2019-07-01 00:05:07","3744747","4","144.134.xxx.xxx",23293,0,7,"Brisbane","Australia","AU",-27.4728,153.0278,"Telstra","UNKNOWN","","22","1","Australia","AU","Queensland","QLD","Victoria Point",-27.583,153.300,18.3629,"","","","","","","","","","2001:8003:70e7:bf0x:xxxx:xxxx:xxxx:xxxx"
113948958,"E7B59DDA34A24E23ACD2F0034EE5EF71","2019-07-01 00:05:09","2019-07-01 00:05:09","7575538","4","120.89.xxx.xxx",2912,22011,116,"Cebu City","Philippines","PH",10.2833,123.9000,"Rise.ph","Eastern Telecoms Phils.","1","2","2","Philippines","PH","Metro Manila","00","Pasig",14.560,121.081,351.801,"Pasig, Metro Manila, Philippines","Pasig","locality","Philippines","PH","Metro Manila","","","",""
113948959,"C6658B2665A9461B94F5C84A4987F470","2019-07-01 00:04:34","2019-07-01 00:05:09","7723717","5","41.57.xxx.xxx",37104,18816,4,"Nairobi","Kenya","KE",-1.2833,36.8167,"Zuku","Faiba","1","2","1","Kenya","KE","Nairobi","30","Nairobi",-1.283,36.816,0,"Nairobi, Kenya","Nairobi","locality","Kenya","KE","Nairobi","","","",""
113948960,"B9274871687647F896DFAB8267235B9D","2019-07-01 00:04:33","2019-07-01 00:05:09","7246387","5","112.133.xxx.xxx",94793,108268,24,"Coimbatore","India","IN",11.0183,76.9725,"Skylink Fibernet Private Limited","RailTel Corporation of India Ltd.","1","22","1","India","IN","Kerala","KL","Ernakulam",9.983,76.283,85.5769,"Ernakulam, Kerala 682011, India","Ernakulam","locality","India","IN","Kerala","Ernakulam","","682024",""
113948961,"CE3457E3F37D435C94B22F59CC7C2EC9","2019-07-01 00:04:36","2019-07-01 00:05:10","1950265","5","1.156.xxx.xxx",4987,8637,28,"Brisbane","Australia","AU",-27.4728,153.0278,"Foxtel Broadband","Telstra Internet","1","22","1","Australia","AU","Queensland","QLD","Wights Mountain",-27.393,152.855,11.9278,"Samford Valley QLD 4520, Australia","Samford Valley","locality","Australia","AU","Queensland","Moreton Bay Regional","","4520",""
113948962,"D71FF461CBDB4987BEC0C49C62989532","2019-07-01 00:04:37","2019-07-01 00:05:10","929892","5","180.243.xxx.xxx",772,2252,18,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT. Telekomunikasi Indonesia","PT TELKOM INDONESIA","1","22","2","Indonesia","ID","West Java","JB","Bekasi",-6.234,106.989,12.2137,"Bekasi, Bekasi City, West Java, Indonesia","Bekasi","locality","Indonesia","ID","West Java","Bekasi City","","17144",""
113948963,"C4A2A61C1D3E402FB8583077FC610313","2019-07-01 00:05:10","2019-07-01 00:05:10","398322","4","203.132.xxx.xxx",86640,33816,8,"Sydney","Australia","AU",-33.8600,151.2111,"Telstra","Superloop (australia) Pty","1","22","2","Australia","AU","New South Wales","NSW","Gosford",-33.433,151.350,30.5795,"Gosford NSW, Australia","Gosford","locality","Australia","AU","New South Wales","Gosford City Council","","2250",""
113948964,"BD0806E4F7A34A2F963DFBEBAAAA8519","2019-07-01 00:05:10","2019-07-01 00:05:10","68044","4","82.203.xxx.xxx",59094,21516,18,"Helsinki","Finland","FI",60.1708,24.9375,"DNA Oy","DNA Oyj","1","2","1","Finland","FI","Uusimaa","18","Vantaa",60.313,24.950,9.85334,"Vantaa, Finland","Vantaa","locality","Finland","FI","Uusimaa","Vantaa","","01640",""
113948965,"47E4BCBD8BFA42D3AEC0DEB740D1B3E7","2019-07-01 00:04:54","2019-07-01 00:05:11","5647071","4","101.224.xxx.xxx",2374699,0,5,"Hangzhou","China","CN",30.2500,120.1667,"China Telecom ZheJiang Branch","UNKNOWN","","0","2","China","CN","Shanghai","SH","Shanghai",31.045,121.399,91.7167,"","","","","","","","","",""
113948966,"B721FE05C2224621BE9A1A27B4C7C628","2019-07-01 00:04:54","2019-07-01 00:05:11","6820078","4","94.25.xxx.xxx",0,0,31,"Mytishchi","Russian Federation","RU",55.9131,37.7544,"Opticom","UNKNOWN","","2","1","Russia","RU","Moscow Oblast","MOS","Druzhba",55.886,37.742,1.92862,"","","","","","","","","",""
113948967,"F612F596C78546A791C2508E884C3647","2019-07-01 00:05:13","2019-07-01 00:05:13","6511869","4","119.10.xxx.xxx",1444,779,44,"Kyoto","Japan","JP",35.0116,135.7681,"Local24 Inc.,","Internet Initiative Japan","1","2","2","Japan","JP","Hiroshima Prefecture","34","Hiroshima",34.400,132.450,193.354,"Hiroshima, Hiroshima Prefecture, Japan","Hiroshima","locality","Japan","JP","Hiroshima Prefecture","","","730-0046",""
113948968,"CEBAEADB712F4B1E93D86A3F2981AE1B","2019-07-01 00:05:14","2019-07-01 00:05:14","1292560","4","35.181.xxx.xxx",87838,86952,89,"Paris","France","FR",48.8742,2.3470,"Cloudwatt","AMAZON.COM","0","0","2","France","FR","Île-de-France","IDF","Paris",48.866,2.333,0.810939,"Paris, France","Paris","locality","France","FR","Île-de-France","Paris","","75007",""
113948969,"9A1FE5D68CE7461A90ACBD0FD2B4BF10","2019-07-01 00:04:37","2019-07-01 00:05:15","7229274","5","197.229.xxx.xxx",18491,7113,20,"Cape Town","South Africa","ZA",-33.9253,18.4239,"Telkom SA (SAIX)","Telkom Internet","1","2","1","South Africa","ZA","Western Cape","WC","Cape Town",-34.047,18.452,8.61029,"Cape Town, South Africa","Cape Town","locality","South Africa","ZA","Western Cape","Cape Town","Cape Town","7460",""
113948970,"2CB57061891440A4B06144EA8DAC5679","2019-07-01 00:04:39","2019-07-01 00:05:16","5814525","5","60.255.xxx.xxx",321100,335610,17,"Chongqing","China","CN",29.5583,106.5667,"CCN","SiChuan Cable TV Network CO.,LTD","1","22","2","China","CN","Sichuan","SC","Luzhou",28.882,105.453,81.8436,"Luzhou, Sichuan, China","Luzhou","locality","China","CN","Sichuan","","","648000",""
113948971,"295BD69C9AB6411C859E502F0A0E823F","2019-07-01 00:04:38","2019-07-01 00:05:16","6326815","5","185.97.xxx.xxx",4785,30136,6,"Beirut","Lebanon","LB",33.8869,35.5131,"TerraNet","My ISP SARL","1","2","2","Lebanon","LB","Beirut","BA","Beirut",33.871,35.509,1.05597,"Beirut, Lebanon","Beirut","locality","Lebanon","LB","Beirut","Beirut","Beirut","",""
113948972,"0CA89D4AA21446D7BBDFD32511DD98B7","2019-07-01 00:04:31","2019-07-01 00:05:17","7682674","5","195.14.xxx.xxx",3401,5871,13,"Blagoveshchensk","Russia","RU",50.2728,127.5404,"GoodNet","Goodnet LLC","1","2","2","Russia","RU","Amur Oblast","AMU","Blagoveshchensk",50.266,127.533,0.525758,"Blagoveshchensk, Amur Oblast, Russia","Blagoveshchensk","locality","Russia","RU","Amur Oblast","gorod Blagoveshchensk","","675001",""
113948973,"8B38920B39AC405292D43387CC89E368","2019-07-01 00:04:40","2019-07-01 00:05:17","3259837","5","79.22.xxx.xxx",1824,471,44,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Telecom Italia Mobile","1","22","2","Italy","IT","Lazio","62","Rome",41.894,12.483,0.906444,"Rome, Italy","Rome","locality","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00185",""
113948974,"D6EA9FEFE43E421EB0314369AB30E960","2019-07-01 00:04:39","2019-07-01 00:05:18","6099488","5","151.21.xxx.xxx",678642,96609,4,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Wind Tre","1","22","2","Italy","IT","Lombardy","25","Milan",45.464,9.189,0.103935,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20121",""
113948975,"08BE12F5868D461F98BBFBD64D85CE42","2019-07-01 00:04:43","2019-07-01 00:05:18","6579947","5","137.25.xxx.xxx",461671,16874,6,"Los Angeles, CA","United States","US",34.0500,-118.2500,"Aerioconnect Inc.","Spectrum","1","22","1","United States","US","California","CA","Norwalk",33.907,-118.076,14.0183,"Norwalk, CA, USA","Norwalk","locality","United States","US","California","Los Angeles County","","90650",""
113948976,"7154FE340A4141B588CA4F84D5C9BAE0","2019-07-01 00:04:41","2019-07-01 00:05:18","1184928","5","51.36.xxx.xxx",5204,29235,15,"Jeddah","Saudi Arabia","SA",21.5000,39.1833,"Zain KSA","Zain Saudi Arabia","1","22","2","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.516,39.219,2.58918,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23231",""
113948977,"77E2D0D7B5224660A18AB36F8D5D87D1","2019-07-01 00:04:44","2019-07-01 00:05:19","7723712","5","124.121.xxx.xxx",254630,41638,9,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","True Internet","1","22","2","Thailand","TH","Bangkok","10","Bangkok",13.750,100.516,1.4159,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10240",""
113948978,"837ACECCC8CA4C8FA84FA5761BEEBBF6","2019-07-01 00:04:44","2019-07-01 00:05:19","7238943","5","103.234.xxx.xxx",4313,19348,40,"Aurangabad","India","IN",19.8800,75.3200,"Gazon Communications India Limited","Microsense Private Limited","1","2","2","India","IN","UNKNOWN","??",\N,20.000,77.000,109.554,"India","India","country","India","IN","","","","",""
113948979,"311A6AC99CB0492F80C58D9D77D860CD","2019-07-01 00:04:41","2019-07-01 00:05:19","971795","5","114.124.xxx.xxx",52948,34632,34,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Sumber Data Indonesia","Telkomsel","1","22","2","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.460709,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110",""
113948980,"CD5EFA9297FC4292912B6ACE06006A6F","2019-07-01 00:04:44","2019-07-01 00:05:20","6912327","5","94.193.xxx.xxx",12406,8120,22,"Bristol","Great Britain","GB",51.4500,-2.5833,"Hub Network Services Ltd","Be Un Limited","1","2","1","United Kingdom","GB","Oxfordshire","OXF","Hendred",51.583,-1.333,54.5884,"Didcot OX11, UK","Harwell","administrative_area_level_4","United Kingdom","GB","England","Oxfordshire","Vale of White Horse District, Harwell","OX11",""
113948981,"8AFBA793851741BEB5F88954112C1211","2019-07-01 00:04:46","2019-07-01 00:05:21","7636022","5","79.121.xxx.xxx",528,8334,12,"Kapuvar","Hungary","HU",47.5912,17.0302,"Kapulan Kereskedelmi es Tavkozlesi Kft","ViDaNet Cabletelevision Provider Ltd.","1","22","1","Hungary","HU","Gyor-Moson-Sopron","GS","Győr",47.607,17.781,35.0793,"Győr, Hungary","Győr","locality","Hungary","HU","Gyor-Moson-Sopron","Győri","","9022",""
113948982,"96FBA246898748D89BF93EF5204B17E1","2019-07-01 00:05:21","2019-07-01 00:05:21","86903","4","79.92.xxx.xxx",893265,57716,16,"Paris","France","FR",48.8742,2.3470,"SFR SAS","SFR","1","22","2","France","FR","Nouvelle-Aquitaine","NAQ","Talence",44.816,-0.600,313.321,"Talence, France","Talence","locality","France","FR","Aquitaine","Gironde","","33400",""
